sessionIx,blockIx,trialIx,fixIx,fixOns,fixDur,cueIx,cueOns,cueDur,s1Ix,s1Ons,s1Dur,s2Ix,soaIx,s2Ons,s2Dur,ITIDur
2,29,2984,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
2,29,2985,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,29,2986,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
2,29,2987,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,29,2988,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
2,29,2989,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,29,2990,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,29,2991,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
2,29,2992,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,29,2993,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,29,2994,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,29,2995,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,29,2996,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,29,2997,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,29,2998,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,29,2999,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3000,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3001,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
2,30,3002,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
2,30,3003,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3004,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3005,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
2,30,3006,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3007,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
2,30,3008,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3009,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
2,30,3010,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
2,30,3011,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3012,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
2,30,3013,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3014,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3015,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
2,30,3016,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3017,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3018,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
2,30,3019,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3020,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3021,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3022,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
2,30,3023,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3024,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
2,30,3025,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3026,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
2,30,3027,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
2,30,3028,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3029,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
2,30,3030,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3031,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
2,30,3032,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
2,30,3033,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3034,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3035,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
2,30,3036,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3037,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3038,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3039,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3040,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
2,30,3041,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3042,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
2,30,3043,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3044,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
2,30,3045,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3046,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3047,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3048,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3049,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
2,30,3050,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3051,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3052,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3053,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
2,30,3054,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3055,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3056,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3057,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3058,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
2,30,3059,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3060,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
2,30,3061,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
2,30,3062,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3063,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3064,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
2,30,3065,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3066,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3067,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3068,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
2,30,3069,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
2,30,3070,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
2,30,3071,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
2,30,3072,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
2,30,3073,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3074,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
2,30,3075,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
2,30,3076,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3077,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3078,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3079,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
2,30,3080,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3081,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
2,30,3082,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
2,30,3083,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
2,30,3084,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3085,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
2,30,3086,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3087,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3088,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
2,30,3089,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3090,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3091,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3092,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3093,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3094,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,30,3095,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3096,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3097,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,30,3098,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
2,30,3099,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3100,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3101,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3102,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3103,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
2,31,3104,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
2,31,3105,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3106,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
2,31,3107,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3108,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3109,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3110,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
2,31,3111,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
2,31,3112,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3113,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3114,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
2,31,3115,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3116,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3117,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3118,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3119,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
2,31,3120,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3121,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3122,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
2,31,3123,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3124,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3125,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3126,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
2,31,3127,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3128,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3129,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
2,31,3130,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
2,31,3131,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
2,31,3132,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
2,31,3133,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
2,31,3134,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
2,31,3135,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3136,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
2,31,3137,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
2,31,3138,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3139,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3140,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3141,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3142,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3143,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3144,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3145,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
2,31,3146,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
2,31,3147,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3148,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3149,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3150,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3151,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
2,31,3152,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
2,31,3153,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
2,31,3154,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3155,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
2,31,3156,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
2,31,3157,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3158,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3159,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3160,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
2,31,3161,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3162,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3163,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3164,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
2,31,3165,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
2,31,3166,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3167,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3168,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3169,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3170,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
2,31,3171,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3172,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
2,31,3173,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3174,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
2,31,3175,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
2,31,3176,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3177,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3178,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3179,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3180,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3181,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
2,31,3182,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3183,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3184,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3185,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
2,31,3186,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,31,3187,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
2,31,3188,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
2,31,3189,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3190,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
2,31,3191,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
2,31,3192,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3193,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3194,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3195,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3196,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
2,31,3197,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
2,31,3198,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,31,3199,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
2,32,3200,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3201,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3202,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3203,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
2,32,3204,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
2,32,3205,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3206,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3207,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3208,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3209,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3210,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3211,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
2,32,3212,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
2,32,3213,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3214,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
2,32,3215,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
2,32,3216,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
2,32,3217,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3218,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
2,32,3219,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3220,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3221,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3222,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3223,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3224,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3225,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3226,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
2,32,3227,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3228,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3229,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3230,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3231,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
2,32,3232,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3233,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
2,32,3234,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
2,32,3235,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
2,32,3236,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3237,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
2,32,3238,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
2,32,3239,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
2,32,3240,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3241,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
2,32,3242,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3243,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3244,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3245,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3246,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
2,32,3247,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3248,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3249,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
2,32,3250,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
2,32,3251,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3252,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3253,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
2,32,3254,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3255,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
2,32,3256,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3257,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
2,32,3258,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
2,32,3259,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
2,32,3260,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
2,32,3261,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3262,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
2,32,3263,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
2,32,3264,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3265,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3266,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3267,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3268,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3269,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
2,32,3270,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3271,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3272,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
2,32,3273,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3274,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3275,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3276,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3277,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
2,32,3278,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
2,32,3279,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3280,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3281,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
2,32,3282,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3283,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
2,32,3284,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
2,32,3285,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
2,32,3286,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3287,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3288,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
2,32,3289,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
2,32,3290,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3291,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
2,32,3292,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3293,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3294,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3295,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3296,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
2,32,3297,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,32,3298,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,32,3299,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3300,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
2,33,3301,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
2,33,3302,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
2,33,3303,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3304,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3305,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3306,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3307,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
2,33,3308,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3309,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3310,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
2,33,3311,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3312,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3313,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
2,33,3314,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3315,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3316,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
2,33,3317,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
2,33,3318,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
2,33,3319,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3320,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
2,33,3321,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3322,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3323,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
2,33,3324,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3325,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
2,33,3326,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3327,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
2,33,3328,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3329,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
2,33,3330,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
2,33,3331,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
2,33,3332,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
2,33,3333,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
2,33,3334,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
2,33,3335,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
2,33,3336,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
2,33,3337,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
